               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.033392,           0.0075975,                   0,             0.41465,             0.36667,              0.1957,            0.067492,            0.072853,            0.012398,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.033803,           0.0077032,                   0,             0.38328,             0.23333,             0.18724,            0.081183,             0.07224,               0.013,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.033321,            0.007453,                   0,             0.26819,             0.23333,             0.11775,            0.035158,            0.074043,            0.012615,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.033339,           0.0073079,                   0,             0.33283,             0.23333,             0.15052,            0.053024,            0.073957,            0.011902,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.032114,           0.0072078,                   0,             0.48688,             0.26667,             0.20711,            0.053944,             0.07422,            0.012041,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.030704,            0.007305,                   0,             0.28964,                 0.2,             0.12175,            0.048776,            0.073907,            0.012701,                   0,            0.007162,            0.007162,            0.007162
                  88,             0.03162,           0.0072941,                   0,             0.39019,                 0.2,             0.19258,            0.072007,            0.070205,            0.013397,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.032168,           0.0072583,                   0,             0.35787,             0.23333,             0.16588,            0.056545,            0.071235,            0.013409,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.031485,           0.0072212,                   0,             0.38705,             0.27389,             0.23483,            0.073368,            0.070742,            0.013319,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.033262,           0.0069741,                   0,             0.44537,             0.23333,             0.20626,            0.066845,            0.073898,            0.013494,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.028567,            0.007191,                   0,             0.47748,             0.23333,             0.20888,            0.062291,            0.073173,             0.01416,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.029458,           0.0062078,                   0,             0.48715,                 0.2,             0.22303,            0.075473,            0.072758,            0.013859,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.032241,           0.0069985,                   0,             0.27483,             0.33333,             0.22822,            0.077528,            0.073425,            0.013136,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.03075,           0.0064795,                   0,             0.32329,             0.33333,             0.20198,             0.10295,            0.072278,            0.012115,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.030936,           0.0064212,                   0,             0.77323,             0.26667,             0.26315,            0.079867,            0.068949,            0.012714,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.027783,           0.0057823,                   0,             0.55925,             0.23333,             0.20261,            0.075734,            0.067543,            0.012697,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.026694,           0.0062973,                   0,              0.5283,             0.23333,             0.21526,            0.084689,            0.066571,            0.012688,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.028318,           0.0064605,                   0,             0.70884,             0.32507,             0.32534,             0.10398,            0.066249,            0.012672,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.029221,           0.0057252,                   0,             0.48649,             0.26667,             0.22737,            0.069985,            0.067682,            0.012447,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.029461,           0.0062083,                   0,              0.6711,             0.23333,             0.24171,             0.08396,            0.068812,            0.012505,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.030037,           0.0057845,                   0,             0.64366,             0.26667,             0.32209,             0.10679,            0.066452,            0.012665,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.029405,           0.0063891,                   0,             0.59282,             0.29163,             0.30299,             0.10337,            0.068582,            0.012873,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.027781,           0.0058727,                   0,             0.31898,             0.33333,             0.25928,             0.10322,            0.068508,             0.01263,                   0,            0.006601,            0.006601,            0.006601
