               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  71,            0.051171,             0.01833,                   0,               0.155,                 0.3,             0.10394,            0.033931,            0.075727,            0.011663,                   0,            0.034436,           0.0054365,           0.0054365
                  72,            0.049706,            0.016272,                   0,             0.22838,             0.29607,             0.15211,            0.066051,            0.084746,            0.010442,                   0,            0.033489,           0.0054893,           0.0054893
                  73,            0.051127,            0.016515,                   0,             0.18857,             0.26667,             0.11757,            0.035534,            0.075908,            0.011501,                   0,            0.032541,           0.0055414,           0.0055414
                  74,              0.0479,            0.017161,                   0,             0.30187,             0.23333,             0.16736,             0.06471,            0.082273,            0.010485,                   0,            0.031593,           0.0055929,           0.0055929
                  75,            0.054459,            0.014697,                   0,             0.24298,             0.33333,             0.14652,             0.04031,            0.075102,            0.011299,                   0,            0.030644,           0.0056438,           0.0056438
                  76,            0.044157,            0.017017,                   0,              0.2035,             0.26667,             0.15449,            0.050927,             0.08258,             0.01017,                   0,            0.029694,           0.0056939,           0.0056939
                  77,            0.050334,            0.017847,                   0,             0.20762,             0.26667,             0.13437,            0.042925,            0.074411,            0.011321,                   0,            0.028743,           0.0057434,           0.0057434
                  78,            0.048859,            0.016898,                   0,             0.24641,                 0.3,             0.14557,            0.057442,            0.082178,            0.010488,                   0,            0.027792,           0.0057923,           0.0057923
                  79,            0.052008,            0.014507,                   0,             0.17438,             0.13333,            0.082686,            0.027654,             0.07547,            0.011631,                   0,             0.02684,           0.0058405,           0.0058405
                  80,            0.043655,            0.016323,                   0,             0.24083,             0.26667,             0.13354,            0.050568,            0.081602,             0.01041,                   0,            0.025888,            0.005888,            0.005888
                  81,            0.049399,            0.015483,                   0,             0.19892,             0.13333,             0.11253,            0.056013,            0.074808,            0.011284,                   0,            0.024935,           0.0059349,           0.0059349
                  82,            0.045339,            0.016889,                   0,             0.44224,                 0.2,             0.15817,            0.055558,            0.082653,           0.0099829,                   0,            0.023981,           0.0059811,           0.0059811
                  83,              0.0456,            0.017321,                   0,             0.25982,             0.13333,             0.13102,            0.056197,            0.076158,            0.010854,                   0,            0.023027,           0.0060266,           0.0060266
                  84,            0.044874,            0.015285,                   0,             0.26905,                 0.3,             0.18491,            0.071221,            0.082093,           0.0098682,                   0,            0.022072,           0.0060715,           0.0060715
                  85,            0.048205,            0.015949,                   0,             0.21395,             0.13333,             0.13443,            0.054249,            0.076261,            0.010804,                   0,            0.021116,           0.0061157,           0.0061157
                  86,            0.044341,            0.016339,                   0,             0.19855,             0.23333,             0.17214,            0.071103,            0.081945,           0.0097021,                   0,            0.020159,           0.0061593,           0.0061593
                  87,            0.045828,            0.016448,                   0,             0.20199,             0.13333,             0.13018,            0.042042,            0.076622,            0.010693,                   0,            0.019202,           0.0062022,           0.0062022
                  88,            0.045229,            0.014864,                   0,             0.20876,                 0.2,             0.15649,            0.071006,            0.082987,           0.0095129,                   0,            0.018244,           0.0062445,           0.0062445
                  89,               0.043,             0.01421,                   0,             0.49508,                 0.1,             0.11623,            0.047016,            0.078412,            0.010573,                   0,            0.017286,           0.0062861,           0.0062861
                  90,            0.043125,            0.014691,                   0,             0.21529,             0.26526,             0.16278,            0.069785,            0.081427,           0.0098584,                   0,            0.016327,            0.006327,            0.006327
                  91,            0.045118,            0.015875,                   0,             0.27395,                 0.2,             0.14082,            0.043892,            0.079717,            0.010383,                   0,            0.015367,           0.0063673,           0.0063673
                  92,            0.045546,            0.014306,                   0,              0.2652,             0.13333,             0.11523,            0.031559,            0.077683,            0.010913,                   0,            0.014407,           0.0064069,           0.0064069
                  93,            0.044681,            0.015465,                   0,             0.40763,                 0.2,             0.15127,            0.045005,            0.078623,            0.010537,                   0,            0.013446,           0.0064458,           0.0064458
                  94,            0.043635,            0.016339,                   0,             0.14822,             0.23333,            0.076184,            0.021561,             0.07536,            0.011644,                   0,            0.012484,           0.0064841,           0.0064841
                  95,            0.041776,            0.014686,                   0,             0.35854,                 0.2,             0.15512,            0.043345,            0.079073,            0.010931,                   0,            0.011522,           0.0065217,           0.0065217
                  96,            0.041863,            0.013002,                   0,             0.20694,             0.26106,            0.090332,            0.027355,            0.074688,             0.01188,                   0,            0.010559,           0.0065587,           0.0065587
                  97,            0.042539,            0.014906,                   0,             0.39221,                 0.2,             0.14097,             0.04065,            0.079551,            0.011056,                   0,            0.009595,            0.006595,            0.006595
                  98,            0.045144,            0.014093,                   0,             0.20548,                 0.2,             0.10446,            0.026878,            0.075901,             0.01156,                   0,           0.0086307,           0.0066307,           0.0066307
                  99,            0.041889,            0.014703,                   0,             0.44796,                 0.2,             0.16343,            0.057187,            0.079825,            0.010601,                   0,           0.0076657,           0.0066657,           0.0066657
                 100,            0.042925,            0.014649,                   0,             0.23908,             0.16667,             0.10367,            0.022611,            0.078504,            0.011161,                   0,              0.0067,              0.0067,              0.0067
                 101,            0.040139,            0.015211,                   0,             0.21818,                 0.3,             0.15187,            0.046127,             0.07719,             0.01083,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.041455,            0.012314,                   0,             0.22399,             0.16667,             0.09358,             0.03704,            0.078341,            0.010631,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.040294,            0.012953,                   0,             0.25477,                 0.3,             0.16285,            0.054862,            0.075669,            0.010515,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.037921,            0.013937,                   0,             0.16463,                 0.2,             0.09908,            0.053339,            0.078532,            0.010674,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.042655,            0.011655,                   0,             0.22452,             0.26667,             0.13844,            0.050801,            0.080134,            0.010245,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.038678,             0.01468,                   0,             0.32185,             0.26903,             0.17486,            0.057167,            0.080238,            0.010697,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.038191,            0.013103,                   0,             0.30185,             0.33333,             0.16223,            0.053808,            0.079892,            0.010646,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.038014,            0.012112,                   0,             0.19184,                 0.4,              0.1329,            0.051801,            0.079619,            0.010731,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.040108,            0.013358,                   0,             0.25243,             0.33333,              0.1382,            0.068891,            0.080405,            0.010338,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.040171,            0.013421,                   0,             0.31761,             0.26667,             0.19801,            0.039203,            0.079022,            0.011259,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.036589,            0.013363,                   0,             0.19623,             0.23333,            0.090577,             0.03444,            0.080567,            0.010977,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.038764,            0.011287,                   0,             0.24871,                 0.3,             0.18558,            0.052415,            0.078686,            0.011132,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.037139,            0.012161,                   0,             0.16371,             0.26667,            0.079975,            0.031288,            0.080935,            0.010846,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.036358,            0.011162,                   0,             0.30334,             0.26667,             0.16811,            0.047891,            0.078582,            0.010928,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.036718,            0.012543,                   0,              0.2968,             0.26667,             0.16724,            0.040775,            0.079778,            0.010808,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.03914,            0.012052,                   0,             0.34069,             0.23333,             0.19376,            0.056032,            0.078073,            0.011453,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.037486,            0.010942,                   0,             0.34168,                 0.3,             0.15069,            0.051804,            0.080153,            0.011108,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.039159,            0.011702,                   0,             0.37999,             0.26563,             0.20857,              0.0612,            0.078095,            0.011244,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.036509,            0.010634,                   0,              0.3217,                 0.3,             0.16858,            0.051309,            0.080566,             0.01032,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.038586,            0.010358,                   0,             0.37687,             0.26667,             0.21243,            0.067807,            0.078335,            0.010808,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.033138,            0.011706,                   0,             0.46852,             0.33333,             0.21963,            0.056072,            0.080098,            0.010271,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.039322,           0.0097293,                   0,              0.3553,             0.26667,             0.17757,            0.063435,            0.077534,            0.010665,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.032105,            0.012261,                   0,              0.3826,                 0.3,             0.13996,            0.050585,            0.079189,            0.010291,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.032762,            0.011271,                   0,             0.38721,             0.23333,             0.18411,            0.058171,            0.078237,            0.010697,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.034104,            0.010103,                   0,             0.43728,                 0.3,             0.20491,            0.092048,             0.07837,            0.010286,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.033848,            0.010709,                   0,              0.2791,             0.23333,             0.13329,            0.048147,            0.077642,            0.010764,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.033241,            0.009142,                   0,             0.42139,                 0.3,             0.19762,            0.081137,            0.078192,            0.010471,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.035142,            0.011326,                   0,             0.25903,                 0.2,            0.078846,            0.032371,            0.078426,            0.010984,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.032507,           0.0094606,                   0,             0.36065,                 0.3,             0.19607,            0.072193,            0.079022,            0.010758,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.032111,           0.0089028,                   0,             0.25463,             0.23333,            0.085836,            0.027165,            0.079147,            0.011218,                   0,            0.005743,            0.005743,            0.005743
