               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.035301,            0.013396,                   0,             0.45192,             0.63636,             0.60488,             0.27648,            0.053059,            0.010613,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.038905,            0.011655,                   0,             0.52471,             0.59091,             0.63467,             0.27572,            0.050793,            0.010881,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.032463,            0.013692,                   0,             0.56152,             0.59091,              0.5779,             0.26932,            0.051347,            0.010906,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.035989,             0.01349,                   0,             0.40875,             0.63636,             0.56865,             0.25418,            0.052958,            0.010569,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.033271,            0.012891,                   0,             0.64406,             0.59091,             0.66909,             0.31805,             0.05058,            0.010691,                   0,            0.006469,            0.006469,            0.006469
                 109,             0.03414,            0.014079,                   0,             0.49572,             0.71522,             0.62364,             0.27924,            0.052237,            0.010281,                   0,            0.006436,            0.006436,            0.006436
                 110,             0.03455,            0.012938,                   0,             0.60793,             0.59091,             0.65875,             0.30171,            0.049593,            0.010471,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.033456,            0.012259,                   0,             0.53582,             0.72727,             0.68645,             0.32144,            0.050561,            0.010469,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.033615,            0.011523,                   0,             0.53578,               0.682,             0.64787,             0.33322,             0.05113,            0.010549,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.035463,            0.011554,                   0,             0.62725,             0.63636,             0.65837,             0.30138,            0.052325,            0.010469,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.034425,            0.011856,                   0,             0.69436,             0.62011,             0.65761,             0.32213,            0.048413,             0.01061,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.032148,            0.010768,                   0,             0.53214,             0.67238,             0.59702,             0.24942,            0.052409,            0.010842,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.033249,            0.011238,                   0,             0.67312,                 0.5,             0.64278,             0.31422,            0.047155,            0.011118,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.030651,            0.010183,                   0,             0.48426,             0.68182,             0.55499,             0.21717,            0.052401,            0.011201,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.034152,            0.012437,                   0,             0.61788,             0.68182,              0.6938,             0.32393,            0.047991,            0.011372,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.031813,            0.011129,                   0,                   1,             0.43952,             0.65818,             0.26475,            0.052661,            0.011519,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.031023,            0.010872,                   0,             0.72959,             0.59091,             0.71679,             0.36717,            0.048415,            0.011545,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.031596,            0.010761,                   0,                   1,              0.4068,              0.6154,              0.3369,            0.050906,            0.011592,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.032517,            0.011173,                   0,             0.68272,             0.58706,             0.66301,             0.33639,            0.047438,            0.011516,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.03218,            0.010038,                   0,              0.6582,             0.54545,             0.61874,              0.2829,            0.050014,            0.011704,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.030251,            0.010343,                   0,             0.69021,             0.54545,             0.65398,             0.32754,            0.048286,            0.011394,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.028728,           0.0095769,                   0,             0.83687,             0.46707,             0.63719,             0.32221,            0.050195,            0.011428,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.028237,            0.010278,                   0,             0.76762,                 0.5,             0.64013,              0.2887,            0.047493,             0.01123,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.030637,           0.0096855,                   0,             0.80582,             0.45455,             0.59281,             0.28816,            0.050983,            0.011121,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.027487,           0.0087152,                   0,                   1,             0.49688,             0.71618,             0.33952,            0.046359,            0.011226,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.029861,           0.0098374,                   0,              0.6757,                 0.5,             0.59484,             0.26938,            0.050612,            0.011599,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.030291,           0.0084478,                   0,             0.99738,                 0.5,             0.73192,             0.33979,             0.04717,            0.011726,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.029182,           0.0083865,                   0,             0.84544,             0.49747,             0.60458,              0.2908,            0.050354,            0.012046,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.029384,           0.0086762,                   0,             0.99194,                 0.5,              0.6589,              0.3002,            0.048323,            0.011958,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.030211,           0.0079974,                   0,             0.64727,             0.54545,             0.63837,             0.29953,            0.050421,            0.011987,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.030529,           0.0091076,                   0,             0.69169,             0.71426,             0.74332,              0.3325,             0.04702,            0.011675,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.027766,           0.0098056,                   0,             0.78485,             0.54545,             0.66806,             0.30332,            0.049563,            0.011892,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.030013,           0.0094692,                   0,                   1,             0.54228,             0.69831,             0.33442,            0.045885,            0.011404,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.029918,            0.008658,                   0,             0.84429,             0.49337,             0.60536,             0.25405,            0.050275,            0.012312,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.026296,           0.0077373,                   0,             0.99324,             0.54545,             0.66407,             0.29722,            0.048194,            0.012488,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.028321,           0.0091615,                   0,              0.7498,              0.5449,             0.57135,             0.27938,            0.051882,            0.012498,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.027946,            0.008534,                   0,             0.98511,             0.54545,              0.6616,              0.3047,            0.048366,            0.012407,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.026574,           0.0091081,                   0,             0.92263,             0.59091,             0.65402,             0.29894,            0.051222,            0.012209,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.026351,           0.0087759,                   0,             0.89198,             0.54545,             0.68455,             0.32261,            0.047324,             0.01187,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.027505,           0.0076418,                   0,              0.9084,             0.59091,             0.67681,             0.29906,            0.049466,            0.011848,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.025008,           0.0082235,                   0,                   1,             0.53781,               0.704,             0.34986,            0.046155,            0.011704,                   0,            0.005281,            0.005281,            0.005281
                 145,             0.02672,           0.0074212,                   0,             0.92752,             0.58224,             0.69332,             0.31678,            0.049089,            0.011787,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.027632,           0.0084563,                   0,             0.93156,             0.54545,             0.71243,             0.35368,            0.045961,            0.011609,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.024773,           0.0089513,                   0,             0.83434,             0.59091,             0.67006,             0.32749,            0.049183,            0.011609,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.026766,           0.0079699,                   0,                   1,             0.57766,              0.7285,             0.34853,            0.045328,            0.011379,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.02713,           0.0082393,                   0,             0.83988,             0.59091,             0.72153,             0.33769,            0.046382,            0.011001,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.024198,           0.0078872,                   0,              0.7688,             0.75624,             0.76488,             0.40517,             0.04307,            0.010759,                   0,            0.005083,            0.005083,            0.005083
                 151,             0.02961,           0.0081125,                   0,             0.92401,             0.55314,             0.73828,              0.3299,            0.045529,            0.010862,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.025366,           0.0075569,                   0,             0.71661,             0.72727,             0.75909,             0.39066,            0.042414,            0.010801,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.024792,           0.0076128,                   0,             0.98559,             0.59091,             0.73404,             0.32214,             0.04568,            0.010972,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.024319,           0.0082796,                   0,             0.81913,             0.68182,             0.77457,             0.37434,            0.042315,            0.010579,                   0,            0.004951,            0.004951,            0.004951
                 155,             0.02243,           0.0068179,                   0,             0.70341,             0.75508,             0.74075,             0.35369,            0.044974,            0.010842,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.023779,           0.0071266,                   0,             0.79229,             0.72727,             0.76932,             0.37152,            0.042693,            0.010959,                   0,            0.004885,            0.004885,            0.004885
                 157,             0.02238,           0.0074211,                   0,             0.79625,             0.68182,             0.76755,             0.37877,            0.043521,            0.010625,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.023545,           0.0074609,                   0,             0.84158,             0.72458,             0.79038,              0.3884,            0.041427,            0.010374,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.025506,           0.0078234,                   0,             0.83801,             0.70604,             0.77261,             0.39677,            0.042802,             0.01032,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.022996,           0.0074185,                   0,             0.88749,             0.71754,             0.78315,             0.42783,            0.041216,            0.010579,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.026234,           0.0077923,                   0,             0.83413,             0.72727,             0.76957,             0.40419,             0.04359,            0.010588,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.024234,           0.0071379,                   0,             0.84148,             0.72402,             0.79568,             0.42935,            0.041198,            0.010591,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.022972,           0.0080595,                   0,             0.80611,             0.68182,             0.78076,             0.40155,            0.043305,            0.010435,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.023061,            0.006323,                   0,             0.82322,             0.68182,             0.80086,             0.44899,            0.039691,            0.010234,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.021368,           0.0070305,                   0,             0.87603,             0.68182,             0.79804,             0.40675,            0.044158,            0.010244,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.024991,            0.007438,                   0,             0.79797,             0.71849,             0.78295,             0.40345,            0.040699,            0.010603,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.021832,           0.0070744,                   0,             0.79795,             0.71842,             0.78317,             0.41068,            0.043626,            0.010532,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.02459,           0.0066822,                   0,             0.79088,             0.63636,              0.7512,             0.41753,            0.039664,            0.010654,                   0,            0.004489,            0.004489,            0.004489
