               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.029896,           0.0091934,                   0,             0.81107,             0.59091,             0.73745,             0.37083,             0.04657,            0.011477,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.026507,           0.0097297,                   0,             0.81051,             0.59091,              0.7579,             0.39744,             0.04559,            0.011482,                   0,            0.006964,            0.006964,            0.006964
                  94,             0.02536,           0.0087886,                   0,             0.69219,             0.63636,             0.77696,             0.32707,            0.047277,            0.011095,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.027919,           0.0081133,                   0,             0.89735,             0.68182,             0.76108,             0.41268,            0.044301,            0.011517,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.026282,           0.0082694,                   0,             0.83104,             0.67119,             0.82025,             0.40652,            0.043118,            0.011106,                   0,            0.006865,            0.006865,            0.006865
                  97,             0.02492,           0.0091235,                   0,             0.70341,             0.64722,             0.74483,             0.42439,            0.044609,            0.011318,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.025725,           0.0078327,                   0,              0.7183,             0.69589,              0.7888,             0.38626,            0.045781,            0.011328,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.025876,           0.0081058,                   0,             0.59109,             0.92013,             0.82505,             0.45399,            0.043274,            0.010761,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.026697,           0.0093993,                   0,              0.5901,             0.90909,             0.81217,             0.37369,            0.042884,            0.010674,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.025802,           0.0084243,                   0,             0.82566,             0.64626,             0.80628,             0.39536,            0.042777,            0.010538,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.022933,           0.0073014,                   0,             0.87366,             0.72727,             0.85158,             0.42376,            0.041322,            0.010759,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.025381,           0.0083895,                   0,             0.77964,             0.68182,             0.81382,              0.4204,            0.044238,            0.010763,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.025812,           0.0082873,                   0,             0.77384,             0.81818,             0.85191,             0.39502,            0.044428,            0.011044,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.024416,           0.0067461,                   0,             0.66802,             0.82336,             0.81752,             0.41028,            0.041892,             0.01088,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.026556,           0.0074045,                   0,             0.80085,             0.81818,             0.87307,             0.37271,            0.046495,             0.01066,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.024545,             0.00753,                   0,             0.90646,             0.68182,             0.80691,             0.42172,            0.043278,            0.010656,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.023832,           0.0080404,                   0,                   1,              0.7111,             0.83249,             0.42381,            0.045317,            0.010679,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.025817,           0.0078292,                   0,             0.91768,             0.63636,             0.82816,             0.42805,            0.042756,            0.010572,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.027487,           0.0076749,                   0,              0.9076,             0.63636,             0.82668,             0.46406,            0.044514,            0.010723,                   0,            0.006403,            0.006403,            0.006403
                 111,             0.02624,            0.008494,                   0,             0.89755,             0.63636,             0.79069,             0.42432,            0.042702,            0.010998,                   0,             0.00637,             0.00637,             0.00637
                 112,             0.02518,           0.0072059,                   0,             0.80446,             0.74855,             0.81002,              0.3795,            0.045873,            0.011827,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.024605,           0.0072594,                   0,             0.73973,             0.64634,             0.75874,               0.409,            0.044245,            0.011906,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.022153,           0.0080977,                   0,             0.97234,             0.59091,             0.76388,              0.3745,            0.046299,            0.012304,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.024027,           0.0080767,                   0,             0.70772,             0.72727,             0.72163,             0.42353,            0.044068,            0.012129,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.023874,           0.0070868,                   0,              0.9641,             0.59091,             0.76621,             0.38462,            0.046828,            0.012381,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.025378,           0.0071974,                   0,             0.89681,             0.54545,              0.7198,             0.40478,             0.04395,            0.012192,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.023738,           0.0072047,                   0,             0.95062,             0.59091,             0.77145,             0.39137,            0.045743,            0.012411,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.023513,           0.0079794,                   0,             0.71592,             0.77273,             0.81943,             0.41358,            0.041864,            0.011753,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.022785,           0.0069242,                   0,             0.71733,             0.80779,             0.79287,             0.42733,            0.042638,            0.011257,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.024134,           0.0064638,                   0,             0.74643,             0.80323,             0.80385,             0.45443,            0.040542,            0.010962,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.021435,           0.0069195,                   0,             0.75218,             0.81818,             0.84737,             0.42138,            0.041061,            0.010494,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.02188,           0.0062095,                   0,             0.73558,             0.81818,             0.82666,             0.41227,             0.04082,             0.01062,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.024189,           0.0061817,                   0,             0.79337,             0.86364,             0.87425,              0.4292,            0.041976,            0.010368,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.025658,           0.0068956,                   0,             0.83237,             0.67733,              0.8027,             0.43962,            0.039811,            0.010454,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.022313,           0.0066159,                   0,             0.69266,             0.77273,             0.80585,             0.43013,            0.041871,            0.010664,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.022906,           0.0063241,                   0,              0.6691,             0.77273,             0.82246,             0.43245,            0.039625,            0.011148,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.021906,           0.0068929,                   0,             0.82084,             0.77273,              0.8433,             0.43887,              0.0423,            0.011478,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.023647,           0.0083299,                   0,             0.70657,             0.77273,             0.81533,             0.42736,            0.040481,            0.011932,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.019705,           0.0074187,                   0,             0.75188,             0.59091,             0.68083,             0.32646,            0.044665,             0.01211,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.022861,           0.0080172,                   0,             0.70706,             0.65882,              0.7261,             0.40189,            0.040546,            0.011459,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.021846,           0.0053678,                   0,             0.86461,             0.58111,             0.71166,             0.37443,            0.044813,            0.012011,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.021871,           0.0061746,                   0,             0.66204,             0.77273,             0.73924,             0.41333,            0.040553,            0.011566,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.020353,           0.0065122,                   0,             0.71836,             0.81818,             0.82508,             0.42132,             0.04166,            0.011238,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.022115,           0.0072262,                   0,             0.81616,             0.80756,             0.83769,             0.43436,            0.039627,            0.011108,                   0,            0.005578,            0.005578,            0.005578
                 136,             0.02093,           0.0064704,                   0,             0.81387,             0.77273,             0.84342,             0.42068,             0.04063,            0.010885,                   0,            0.005545,            0.005545,            0.005545
                 137,             0.02075,           0.0060063,                   0,             0.80632,             0.75746,             0.82689,             0.44343,            0.039854,            0.011328,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.021496,           0.0060101,                   0,             0.93741,             0.68081,             0.83399,             0.43377,            0.041564,              0.0114,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.020719,           0.0058477,                   0,             0.86875,             0.63636,             0.80307,             0.42338,            0.040635,             0.01182,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.018572,           0.0063327,                   0,             0.88082,             0.72727,             0.84332,             0.42192,            0.041301,             0.01177,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.019227,           0.0054991,                   0,             0.81715,             0.68182,             0.80205,             0.39147,            0.042626,            0.011604,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.021803,            0.005726,                   0,             0.86488,             0.72727,             0.83525,             0.45149,            0.041374,            0.011816,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.019289,           0.0058191,                   0,             0.75643,             0.70637,             0.79945,             0.41125,            0.041928,            0.011858,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.021202,           0.0053821,                   0,              0.8886,             0.68182,             0.84681,             0.45887,            0.040649,            0.012056,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.019742,           0.0069823,                   0,             0.83671,             0.68182,             0.80553,              0.4464,            0.041995,            0.012053,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.019989,           0.0067228,                   0,             0.90965,             0.72727,              0.8617,             0.41757,            0.041214,            0.012035,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.022632,           0.0053454,                   0,             0.85633,             0.68182,             0.81605,             0.43347,            0.041931,            0.012072,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.01865,           0.0061854,                   0,             0.93879,             0.69776,             0.85728,             0.46129,            0.040506,            0.012089,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.018321,           0.0056424,                   0,              0.8643,             0.72727,             0.81017,             0.42797,              0.0409,            0.011633,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.019051,           0.0052764,                   0,             0.86844,             0.72727,             0.84605,              0.4647,            0.040197,            0.012173,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.016993,             0.00589,                   0,             0.82448,             0.63636,             0.82654,              0.4114,             0.04264,            0.011738,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.019306,           0.0064432,                   0,             0.80266,             0.73998,             0.86312,             0.43654,            0.041053,            0.011978,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.018688,            0.005441,                   0,             0.82892,             0.72727,             0.85174,             0.47032,             0.04254,            0.011696,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.018831,           0.0048171,                   0,             0.77569,             0.78637,             0.84447,             0.46244,            0.040885,            0.012161,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.019427,           0.0058656,                   0,                   1,             0.62777,             0.84908,             0.42083,            0.042175,            0.011536,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.019233,            0.005155,                   0,             0.99878,             0.63636,             0.82606,             0.44086,            0.041145,             0.01157,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.019071,           0.0052804,                   0,             0.78366,             0.81818,             0.86743,             0.46606,            0.040304,            0.011192,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.019803,           0.0049242,                   0,             0.79362,             0.81818,              0.8772,             0.45137,             0.04054,             0.01129,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.019285,           0.0053134,                   0,               0.837,             0.68182,              0.8554,             0.44125,            0.041376,            0.011641,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.017154,           0.0054528,                   0,             0.81616,             0.72727,             0.84717,             0.46061,             0.04148,            0.012604,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.018598,           0.0050662,                   0,              0.7825,             0.72727,             0.82835,             0.43262,            0.041502,            0.012514,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.017754,            0.005466,                   0,             0.95983,             0.59091,             0.76524,             0.44114,            0.042858,            0.012259,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.017663,           0.0054279,                   0,             0.93275,             0.63636,             0.81405,             0.40202,            0.043238,            0.011887,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.016045,           0.0053661,                   0,             0.84265,             0.68182,             0.85751,             0.43764,            0.042459,            0.011557,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.019532,           0.0047178,                   0,             0.88056,             0.67072,             0.83004,             0.46125,            0.042478,            0.011641,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.019575,           0.0052645,                   0,             0.88194,             0.67924,             0.83068,             0.45528,            0.042116,            0.011789,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.015824,           0.0049878,                   0,             0.87969,             0.68182,             0.78078,             0.45659,            0.042637,             0.01166,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.017878,           0.0054185,                   0,             0.87961,             0.68182,             0.83717,             0.46203,            0.041252,            0.011457,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.017176,           0.0056049,                   0,             0.86524,             0.68182,             0.82342,             0.45344,            0.041329,            0.011652,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.016657,           0.0051215,                   0,             0.89513,             0.63636,             0.81189,             0.46573,            0.041973,            0.011387,                   0,            0.004423,            0.004423,            0.004423
