               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  72,            0.043941,            0.008613,           0.0026088,             0.36801,             0.12946,             0.10839,            0.045847,            0.072975,            0.015427,            0.055554,            0.007657,            0.007657,            0.007657
                  73,            0.042568,           0.0079422,           0.0034166,             0.22515,             0.16071,             0.11527,            0.067817,            0.072565,            0.016788,            0.049695,            0.007624,            0.007624,            0.007624
                  74,            0.043157,           0.0082077,           0.0024172,             0.23961,             0.16071,             0.09186,            0.043796,            0.073978,            0.015484,            0.048315,            0.007591,            0.007591,            0.007591
                  75,            0.041443,           0.0087235,           0.0025527,             0.18449,             0.16071,            0.098457,            0.049579,            0.073006,            0.014626,            0.042365,            0.007558,            0.007558,            0.007558
                  76,            0.042702,           0.0078299,           0.0023288,             0.13928,             0.26828,             0.10867,            0.052773,              0.0767,            0.012959,            0.043622,            0.007525,            0.007525,            0.007525
                  77,             0.04214,           0.0077611,           0.0022354,               0.142,             0.22768,            0.069425,            0.038563,            0.074253,            0.012774,            0.047345,            0.007492,            0.007492,            0.007492
                  78,            0.040507,           0.0080036,           0.0022094,             0.16295,             0.22768,            0.069931,            0.031874,            0.076005,            0.012897,            0.044061,            0.007459,            0.007459,            0.007459
                  79,             0.03898,           0.0078484,           0.0023802,             0.20517,             0.16518,            0.087757,            0.047494,            0.071869,            0.012941,            0.042389,            0.007426,            0.007426,            0.007426
                  80,            0.040444,           0.0075935,           0.0026596,             0.28822,             0.12946,             0.13129,            0.063777,            0.073068,            0.012548,            0.046472,            0.007393,            0.007393,            0.007393
                  81,            0.037968,           0.0078786,           0.0019862,             0.41284,            0.098214,             0.11933,            0.059006,            0.072033,            0.012981,            0.048279,             0.00736,             0.00736,             0.00736
                  82,            0.039397,           0.0076209,           0.0017697,            0.061084,             0.16964,            0.059584,            0.032051,            0.070565,            0.014288,            0.049951,            0.007327,            0.007327,            0.007327
                  83,            0.038943,           0.0072197,           0.0018769,            0.071509,             0.10268,            0.063281,            0.037961,            0.071028,            0.014101,            0.046362,            0.007294,            0.007294,            0.007294
                  84,            0.037633,            0.007509,           0.0017251,             0.18747,            0.071429,            0.053637,            0.020183,            0.073615,            0.013569,            0.046143,            0.007261,            0.007261,            0.007261
                  85,            0.037261,            0.007005,           0.0016525,             0.05284,             0.13393,            0.057235,            0.037869,            0.073617,            0.013031,            0.047791,            0.007228,            0.007228,            0.007228
                  86,            0.036524,           0.0068952,           0.0018736,            0.067564,             0.10268,            0.057612,            0.031353,            0.074462,            0.012831,            0.050049,            0.007195,            0.007195,            0.007195
                  87,             0.03615,           0.0068779,           0.0017742,             0.11742,            0.098214,            0.063046,            0.038906,            0.074527,            0.011784,            0.051013,            0.007162,            0.007162,            0.007162
                  88,            0.038075,           0.0067974,           0.0016183,              0.2066,             0.12946,            0.089592,             0.05072,            0.073469,            0.011723,            0.052039,            0.007129,            0.007129,            0.007129
                  89,            0.035769,           0.0074197,           0.0016784,             0.27643,              0.1603,             0.11872,            0.064447,            0.071956,            0.011639,            0.050012,            0.007096,            0.007096,            0.007096
                  90,            0.039257,           0.0066699,           0.0017395,             0.44411,             0.12946,             0.11929,            0.046877,            0.076163,            0.010899,            0.052222,            0.007063,            0.007063,            0.007063
                  91,            0.036784,           0.0066489,           0.0016346,             0.28751,             0.16518,             0.11167,            0.056255,            0.072042,            0.011513,             0.04939,             0.00703,             0.00703,             0.00703
                  92,            0.035805,           0.0068841,           0.0019794,             0.26933,             0.12946,             0.10164,            0.051326,            0.071103,            0.012007,            0.056152,            0.006997,            0.006997,            0.006997
                  93,            0.035386,           0.0062544,           0.0017044,              0.1925,             0.12946,            0.067297,            0.028094,            0.072457,            0.011749,            0.057361,            0.006964,            0.006964,            0.006964
                  94,            0.034984,           0.0065667,           0.0014113,             0.26456,             0.19196,             0.10279,            0.047809,            0.067214,            0.011978,             0.06106,            0.006931,            0.006931,            0.006931
                  95,            0.034435,           0.0062826,           0.0015356,             0.15984,             0.22321,              0.1025,            0.049058,            0.066037,            0.012486,            0.060181,            0.006898,            0.006898,            0.006898
                  96,            0.032541,           0.0064629,           0.0018764,             0.70475,             0.15625,             0.20035,            0.090387,            0.063597,            0.012465,            0.053943,            0.006865,            0.006865,            0.006865
                  97,            0.036946,           0.0059315,            0.001687,             0.67651,              0.1875,             0.23031,             0.11139,            0.065401,            0.012409,            0.053479,            0.006832,            0.006832,            0.006832
                  98,            0.035557,           0.0065016,           0.0016391,             0.71544,             0.15625,              0.2034,              0.1033,            0.064871,            0.012665,            0.052087,            0.006799,            0.006799,            0.006799
                  99,            0.033547,           0.0064654,           0.0016152,             0.31581,             0.31696,             0.14759,            0.080877,            0.064788,            0.012938,            0.050879,            0.006766,            0.006766,            0.006766
                 100,            0.032617,           0.0062459,           0.0014714,             0.32615,             0.28571,             0.16684,            0.088223,            0.064487,            0.013071,            0.052539,            0.006733,            0.006733,            0.006733
                 101,            0.033275,           0.0067152,           0.0017607,             0.57242,             0.25446,             0.16918,            0.096544,            0.064347,            0.013386,            0.054028,              0.0067,              0.0067,              0.0067
                 102,             0.03184,            0.006032,           0.0013142,             0.62153,             0.22321,             0.17236,            0.094667,            0.065128,            0.013506,            0.053748,            0.006667,            0.006667,            0.006667
